post_text,label
"aruizhakeem: Speaking of wands, my father MADE this! ",0
Campak RM 80 at me &gt; RM80 black box that's worth absolutely nothing,0
God bless my innate pretentiousness.,0
iTunes ^ fav song. FollowersPeruTahu,0
Listen to Cheryomushka by Origa on AppleMusic. ,0
"NST_Online: Enraged man takes on four robbers, runs them down with car Read More : ",0
"ShidaChipsmore so if I were in Penang, I can drink water straight from the tap? HONEY PACK YOUR BAGS. WE RE GOING TO BE ISLANDERS.",0
ShidaChipsmore: Azfarovski because we can never be too careful. And the quality of water in Klang Valley is not gud enough like Penang…,0
hananyxnyx yeah thats my initial question haha. Oh well. I'll try and find a SAJ engineer and ask layer.,0
Or maybeeee colder countries don't face pipeline corrosion as prevalent as ours. Humidity. Temperature and stuff. (I'm making this up),0
hananyxnyx it doesnt look brown nor taste like metal. Wouldnt all the countries face pipeline corrosion issues as well then?,0
I've never been fully aware of our safety standards though. Nor do I intend to find out. I just need the answer to answer tomorrow's paper,0
syedgraphix yaaaa meng thats Josey alright.,0
Question. Why do we boil our tap water when it already fulfills the safety standards for public consumption? Or does it?,0
"moimori they think that just because I'm blonde, I dont eat tempe and sambal kicap. The nerve",0
Wait. I mean Bahasa* Melayu. Mother tongue yo. What gold is life if you can't speak your own native language. MemperkasaBahasa,0
I'm very flattered when people compliment me for my Melayu proficiency.,0
Sambal kicap runs thick in this veins of mine. ,0
Wth. The Malay word for albino is balar. Night Stalker's name is Balanar. Wtf are you calling me a bloodsucking nig… ,0
pudbun_: when friends give you compliments ,0
dollahkhair zaralism_ looks like down syndrome,0
Find yourself a PA that's willing to do stuff like this: ,0
hurelainn hahahahah but you're soooo cute and tiny. I'd look like a grandpa bringing his granddaughter standing next to you,0
I need a cosplay partner to cosplay with me. Hodamn. Goals gila.,0
muhdraffiqq: Azfarovski meyrabyha I only have this pic. Lol ,0
"NurAfifah: Azfarovski muhdraffiqq meyrabyha you should see my brother and his wife feat baby bump ,now dressing up their daughter as…",0
"SyazwanShahrul tak sure how they do it but bila beli currency sana, then import balik, murah lah. Tapi you need to fulfill the criteria",0
Holy hell. ,0
meyrabyha muhdraffiqq its like a phone. Force FX is the name of the brand. Luke's Lightsaber is the model.,0
muhdraffiqq meyrabyha sure mate. Do remind me. Currently having my final exams. Where did you get the robes omg. I have so many questions,0
muhdraffiqq meyrabyha also can I draw this haha,0
muhdraffiqq meyrabyha brooo what lightsaber is that,0
meyrabyha muhdraffiqq how dare you. It is not a torchlight okay. Its a glowing dild--ok you know what. Girls will never understand.,0
muhdraffiqq meyrabyha can you show me za lightsaburrr,0
meyrabyha muhdraffiqq THIS DUDE BOUGHT ONE? YO DUDE. HI,0
puteih: Azfarovski so I should be a taxi driver?,0
Can my friends' underage siblings please unfollow me already so that I can start cussing like a sailor again. Thankyou. ConsiderateBigBro.,0
"datukhensem if this is not the prettiest thing ever, then I don't know what is. ",0
datukhensem can you share with me when you find something you like. I wanna see it hahaha. Thanks. *follows*,0
datukhensem exactly. They make customs ones too. generic ones can be viewed from the store page.,0
datukhensem starting price is around RM1100. But its very very very well made and heavy duty. For dueling,0
"Actually I put ""Azfar the Childish Babino"" ",0
"Surprisingly, opening your own university doesn't actually cost that much.",0
dollahkhair no. Azam. Siam is not considered Malay. Tf. Do you not know the circle boundaries.,0
gha_sudin28 done and done. Haha,0
With just bawa taxi. Tapi ayah dia finally happy dengan life dia. There's something to be learned here. But I'll let you think for ursef,0
The dad on the other hand. Sekarang kerja bawa taxi. But guess what. She said that the family is living more comfortably.,0
Because you need to retake exams and get new certs if you wanna be a physician at another country. She didnt want that.,0
Quit their jobs. Sold everything and migrated to New Zealand bringing the whole family with em. Mama dia sekarang tak kerja.,0
Ayah dia architect. Bekas. Mama dia doctor. Ada clinic. One day they got tired of doing the same thing. So both of them,0
Tak sure her friend tu ke or one of her acquaintances there in university. Girl tu. Parents dia pun duduk New Zealand.,0
"She was a student in the university there in Auckland. So one night, my mum cooked lobsters and kepala ikan. My mum invited her &amp; friends",0
"A few years ago, my mum saw this random Malaysian girl in New Zealand. So my mum said hi to her first. Got to know each other.",0
Have I ever told you the story of this one Malaysian couple who migrated somewhere? I did. But I'm retelling it anyways.,0
FantasticJerk kan? I like people who dare to venture out of the norm.,0
"Reading stories like this gives me hope, man. That if you like doing what you do, you'll be rewarded for it someday.",0
Apparently they like doing what they do. So they decided to support the family by selling high quality sabers. No wonder it takes so long.,0
Checked. Turns out the company only consists of 2 people. The husband and the wife. Both quit their jobs to build lightsabers together.,0
Remember the custom sabers company that I told you about? The one that I said produced high quality sabers but take up to 8 months?,0
highzyl me exams remember. After 9.1 then we can date every single day.,0
highzyl dark souls?,0
seupo: this is the best concept ,0
NiniNell loofranchot I SHOULD DYE MY HAIR!,0
dollahkhair no I'm trying to prove a point that my son can be a weeb and still be successful.,0
dollahkhair hahahah and you're not even a weeb but you can only fap to porn.,0
dollahkhair my son already wins the gender lottery tqvm.,0
loofranchot stop yer moanin. I havent had black hair for years now.,0
dollahkhair my son is going to tell your son that mat surau ramai gay,0
Wait wait. That came out wrongly. *deletes*,0
My son is going to memorize all of the 1000 (at that point) Pokemon names by 5 years old else Imma whoop his ass.,0
aaron_ariff Gen 1 is the best. Muk has the best design ever. Fight me.,0
hananyxnyx add in extra 450 ringgit. Can go with all the colours. ALL THE COLOURS,0
hananyxnyx all lightsabers are made out of crystals (lore). Colour of the crystal will determine the colour of the saber.,0
ChaldeaPrince royalties,0
hurelainn Amrladly_ Huril says she ll ask her parents first. Also she said u cute. (Jk. I'm the one who said that).,0
Amrladly_ hurelainn 450 negotiable.,0
Person we hate: [breathes] Us: omg what the hell. Is. IS SHE BREATHING? THE NERVE OF THAT HOE.,0
hurelainn Amrladly_ she asks how mach,0
ChaldeaPrince plastic toy,0
Its called a sports bra. Helps to fasten the chest and stuff. ,0
"hurelainn Amrladly_ Adi, this girl here wants to adopt him. Any T&amp;C?",0
hurelainn Amrladly_ YOU WANT IT OR NOT. ADI IS ALREADY DROWNING IN PUSSIES.,0
Amrladly_ hurelainn ya Huril he said serious or else the kitten dies.,0
hurelainn Amrladly_ Ady my friend here asks are you serious.,0
lucydiangkasa dang it youre right. K cancel,0
kemalrino hananyxnyx .....that. Shall remain a secret only to me.,0
hananyxnyx sleeker but still not me. Any suggestions?,0
hananyxnyx: Azfarovski black saber to potray your heart.,0
There's still more that needs to altered. The lightsaber lacks personality. My. Personality.,0
luqmanzuhair checked. Holy shit. Benda ni Amazon 30 dollars je kot. Are these people on crack.,0
luqmanzuhair 11 street? Wait. Takfaham,0
"IT'S A SALAMANCE, KID. NOT A DRAGONAIR. FIGHT ME. ",0
nocturnaltapir but I dont have a girlfriend :(,0
Nobody charges 300 for something that doesnt even weigh half a kilogram!,0
"The Otomatone itself costs RM100. The company states that its free shipping. I check out my cart, they're charging me RM400. Tf u scammin me",0
cybernating: for those asking: -its an otamatone -you can get it on amazon -its the chocobo theme from final fantasy,0
cybernating: me: friend: u ok me: yeah y my brain: ,0
highzyl fishfqh DamaLahh WMAli_ sup cheese,0
"If I had to make a choice between saving my kidnapped son from hostages, and queuing up for a LE figure, I'd choose the figure.",0
ihsnzlkfle its like you read my mind,0
Release date: TBA. Price $250. Hee.,0
Also. I'm currently eyeing out on this one. Also by far the most well made RAH figure ever. (Two different companie… ,0
Oh right. Release date is on August 2017. Price is around $50.,0
Figma Corrin is by far the most well made Figma ever. ,0
Why do you provide an email option if the emails can't pass through. Gosh. *sends a tweet and facebook message as well.,0
AshrafAriff thing is so pretty. Hard to believe shes a stray.,0
Not sure why but I can't look at vomit for some reason. It makes me gag.,0
Oh. My. God. ,0
Last rt. Watch it til the end. HAHA.,0
genkiboyss: When I watch the ending of Yuri On Ice ,0
Second pic. I thought he was holding a lightsaber lol. That's it. I need to see a doctor. Need help. Sakit teruk da… ,0
KimieZulkifli its still high quality though. Beli la satu suit teruih.,0
It's a small small world. Haha. Patutlah nama dia familiar.,0
"Asked my professor what she's going to do post-retirement. She said she wanted to write a book. Turns out, she wrote buku text Form 4 &amp; 5",0
qayyumx hahaha. Sorry. I love lightsabers too much.,0
shiinsuke: just buy the damn light saber azfar,0
VadersVault hello there. I was wondering how much this saber costs? And are you opening orders for it?,0
".....if I order it in January, it will arrive in August...chances are I won't be in Malaysia already. Sigh.",0
lucydiangkasa my budget is around RM2000. They can tailor it in accordance to the budget.,0
....problem is. They take 32 weeks to be made.......that's 8 long months......,0
Holy crap. This company that makes custom sabers lets you design them yourself and then they build it for you.,0
BRedLove: Pls don't do this to me if you see me sitting alone. ,0
"AlexT: Never let a stranger sit by themselves, you'll be surprised what tales they have to tell ",0
Pakej haji 100k+ basically snags you the easier route into do everything fyi.,0
I strive to achieve balance in both this world and hereafter. So why not ukur berapa kali dia pergi haj.......IN… ,0
FaizFazil Naura_Rarawwwr when they look like they could roll over and die at any minute.,0
Naura_Rarawwwr FaizFazil probably in her late 50s. Her face looks kinda old as well.,0
kat372: My sister and i literally just gave each other the exact same gift ,0
highzyl ahmdariff I like how you two assume I'm gonna getting hit by a car omw to the exam hall.,0
highzyl ahmdariff um. No I'm not. My final exam starts at 10. Byee,0
ahmdariff highzyl wait. Are you two in KL?,0
iIovespace: why am i crying over one shooting star when there is a sky full of dreams? ,0
Does Steam have a phone topup functionality or something? These little kids are asking about a game. This late at night..,0
dollahkhair nah not really. I responded with an acceptable answer. You're still invalid.,0
dollahkhair ok then this is who I really am. A bimbo wannabe. Now pls mereput somewhere else,0
dollahkhair Its good to maintain a different persona. People will lower their guards when they know you're dumb. We alr established this,0
How can girls have 20 different things that they put on every day. I sometimes mix up the shampoo and conditioner. And that's just 2 things.,0
"hyped_resonance: ""But I'm not religious"" is the ""no homo"" for today.",0
ItzVertex: rt this if u r an ugly bij,0
drugistry: why is it called lukewarm like why isn’t medium warm who is luke,0
